date,state,location,fuel_type,price_cpl
2026-02-04,WA,Perth,diesel,159.4
2026-02-04,WA,Perth,p95,161.6
2026-02-04,WA,Perth,p98,175.8
2026-02-04,WA,Perth,ulp91,149.6
2026-02-04,WA,Port Hedland,diesel,187.6
2026-02-05,NSW,Newcastle,diesel,160.2
2026-02-05,NSW,Sydney,diesel,160.0
2026-02-05,NSW,Sydney,e10,149.9
2026-02-05,NSW,Sydney,p95,157.5
2026-02-05,NSW,Sydney,p98,171.3
2026-02-05,NSW,Sydney,ulp91,149.5
2026-02-05,NT,Darwin,diesel,165.8
2026-02-05,NT,Darwin,p95,163.9
2026-02-05,NT,Darwin,ulp91,153.7
2026-02-05,QLD,Brisbane,b5,167.3
2026-02-05,QLD,Brisbane,diesel,158.8
2026-02-05,QLD,Brisbane,e10,149.1
2026-02-05,QLD,Brisbane,p95,155.7
2026-02-05,QLD,Brisbane,p98,169.7
2026-02-05,QLD,Brisbane,ulp91,147.8
2026-02-05,QLD,Cairns,diesel,164.3
2026-02-05,QLD,Cairns,p95,166.8
2026-02-05,QLD,Cairns,ulp91,154.7
2026-02-05,QLD,Gladstone,diesel,162.8
2026-02-05,QLD,Gladstone,p95,160.7
2026-02-05,QLD,Gladstone,ulp91,154.3
2026-02-05,QLD,Mackay,diesel,162.7
2026-02-05,QLD,Mackay,ulp91,154.7
2026-02-05,QLD,Townsville,diesel,163.9
2026-02-05,QLD,Townsville,p95,162.3
2026-02-05,QLD,Townsville,p98,178.5
2026-02-05,QLD,Townsville,ulp91,154.4
2026-02-05,QLD,Weipa,diesel,173.8
2026-02-05,QLD,Weipa,ulp91,177.3
2026-02-05,SA,Adelaide,diesel,160.5
2026-02-05,SA,Adelaide,e10,151.0
2026-02-05,SA,Adelaide,p95,156.5
2026-02-05,SA,Adelaide,p98,171.5
2026-02-05,SA,Adelaide,ulp91,149.2
2026-02-05,SA,Port Lincoln,diesel,168.3
2026-02-05,SA,Port Lincoln,p98,181.3
2026-02-05,SA,Port Lincoln,ulp91,157.0
2026-02-05,TAS,Devonport,diesel,166.2
2026-02-05,TAS,Devonport,p95,164.2
2026-02-05,TAS,Devonport,ulp91,153.7
2026-02-05,TAS,Hobart,diesel,165.5
2026-02-05,TAS,Hobart,p95,164.2
2026-02-05,TAS,Hobart,p98,179.9
2026-02-05,TAS,Hobart,ulp91,153.8
2026-02-05,VIC,Geelong,diesel,159.2
2026-02-05,VIC,Geelong,p95,154.9
2026-02-05,VIC,Geelong,p98,169.2
2026-02-05,VIC,Geelong,ulp91,147.0
2026-02-05,VIC,Melbourne,diesel,159.2
2026-02-05,VIC,Melbourne,e10,148.3
2026-02-05,VIC,Melbourne,p95,154.9
2026-02-05,VIC,Melbourne,p98,169.2
2026-02-05,VIC,Melbourne,ulp91,147.0
2026-02-05,WA,Broome,diesel,190.3
2026-02-05,WA,Broome,p95,200.4
2026-02-05,WA,Broome,ulp91,191.5
2026-02-05,WA,Cocos Island,diesel,210.5
2026-02-05,WA,Cocos Island,p95,371.6
2026-02-05,WA,Dampier,diesel,180.9
2026-02-05,WA,Esperance,diesel,163.4
2026-02-05,WA,King Bay,diesel,180.9
2026-02-05,WA,Perth,diesel,159.5
2026-02-05,WA,Perth,p95,161.1
2026-02-05,WA,Perth,p98,175.2
2026-02-05,WA,Perth,ulp91,149.1
2026-02-05,WA,Port Hedland,diesel,187.6
2026-02-06,NSW,Newcastle,diesel,160.4
2026-02-06,NSW,Sydney,diesel,160.2
2026-02-06,NSW,Sydney,e10,149.8
2026-02-06,NSW,Sydney,p95,157.3
2026-02-06,NSW,Sydney,p98,171.0
2026-02-06,NSW,Sydney,ulp91,149.3
2026-02-06,NT,Darwin,diesel,166.1
2026-02-06,NT,Darwin,p95,163.7
2026-02-06,NT,Darwin,ulp91,153.5
2026-02-06,QLD,Brisbane,b5,167.5
2026-02-06,QLD,Brisbane,diesel,159.0
2026-02-06,QLD,Brisbane,e10,148.9
2026-02-06,QLD,Brisbane,p95,155.4
2026-02-06,QLD,Brisbane,p98,169.5
2026-02-06,QLD,Brisbane,ulp91,147.6
2026-02-06,QLD,Cairns,diesel,164.5
2026-02-06,QLD,Cairns,p95,166.6
2026-02-06,QLD,Cairns,ulp91,154.5
2026-02-06,QLD,Gladstone,diesel,163.0
2026-02-06,QLD,Gladstone,p95,160.4
2026-02-06,QLD,Gladstone,ulp91,154.1
2026-02-06,QLD,Mackay,diesel,162.9
2026-02-06,QLD,Mackay,ulp91,154.5
2026-02-06,QLD,Townsville,diesel,164.2
2026-02-06,QLD,Townsville,p95,162.1
2026-02-06,QLD,Townsville,p98,178.2
2026-02-06,QLD,Townsville,ulp91,154.2
2026-02-06,QLD,Weipa,diesel,174.0
2026-02-06,QLD,Weipa,ulp91,177.1
2026-02-06,SA,Adelaide,diesel,160.7
2026-02-06,SA,Adelaide,e10,150.9
2026-02-06,SA,Adelaide,p95,156.3
2026-02-06,SA,Adelaide,p98,171.2
2026-02-06,SA,Adelaide,ulp91,149.0
2026-02-06,SA,Port Lincoln,diesel,168.5
2026-02-06,SA,Port Lincoln,p98,181.1
2026-02-06,SA,Port Lincoln,ulp91,156.8
2026-02-06,TAS,Devonport,diesel,166.4
2026-02-06,TAS,Devonport,p95,164.0
2026-02-06,TAS,Devonport,ulp91,153.5
2026-02-06,TAS,Hobart,diesel,165.8
2026-02-06,TAS,Hobart,p95,164.0
2026-02-06,TAS,Hobart,p98,179.7
2026-02-06,TAS,Hobart,ulp91,153.6
2026-02-06,VIC,Geelong,diesel,159.4
2026-02-06,VIC,Geelong,p95,154.7
2026-02-06,VIC,Geelong,p98,169.0
2026-02-06,VIC,Geelong,ulp91,146.8
2026-02-06,VIC,Melbourne,diesel,159.4
2026-02-06,VIC,Melbourne,e10,148.2
2026-02-06,VIC,Melbourne,p95,154.7
2026-02-06,VIC,Melbourne,p98,169.0
2026-02-06,VIC,Melbourne,ulp91,146.8
2026-02-06,WA,Broome,diesel,190.5
2026-02-06,WA,Broome,p95,199.9
2026-02-06,WA,Broome,ulp91,191.0
2026-02-06,WA,Cocos Island,diesel,210.7
2026-02-06,WA,Cocos Island,p95,371.4
2026-02-06,WA,Dampier,diesel,181.1
2026-02-06,WA,Esperance,diesel,163.7
2026-02-06,WA,King Bay,diesel,181.1
2026-02-06,WA,Perth,diesel,159.7
2026-02-06,WA,Perth,p95,160.9
2026-02-06,WA,Perth,p98,175.0
2026-02-06,WA,Perth,ulp91,148.9
2026-02-06,WA,Port Hedland,diesel,187.9
2026-02-07,NSW,Newcastle,diesel,160.6
2026-02-07,NSW,Sydney,diesel,160.4
2026-02-07,NSW,Sydney,e10,149.7
2026-02-07,NSW,Sydney,p95,157.2
2026-02-07,NSW,Sydney,p98,171.0
2026-02-07,NSW,Sydney,ulp91,149.2
2026-02-07,NT,Darwin,diesel,166.3
2026-02-07,NT,Darwin,p95,163.6
2026-02-07,NT,Darwin,ulp91,153.5
2026-02-07,QLD,Brisbane,b5,167.7
2026-02-07,QLD,Brisbane,diesel,159.2
2026-02-07,QLD,Brisbane,e10,148.9
2026-02-07,QLD,Brisbane,p95,155.4
2026-02-07,QLD,Brisbane,p98,169.4
2026-02-07,QLD,Brisbane,ulp91,147.5
2026-02-07,QLD,Cairns,diesel,164.7
2026-02-07,QLD,Cairns,p95,166.5
2026-02-07,QLD,Cairns,ulp91,154.4
2026-02-07,QLD,Gladstone,diesel,163.2
2026-02-07,QLD,Gladstone,p95,160.4
2026-02-07,QLD,Gladstone,ulp91,154.1
2026-02-07,QLD,Mackay,diesel,163.1
2026-02-07,QLD,Mackay,ulp91,154.5
2026-02-07,QLD,Townsville,diesel,164.4
2026-02-07,QLD,Townsville,p95,162.0
2026-02-07,QLD,Townsville,p98,178.2
2026-02-07,QLD,Townsville,ulp91,154.1
2026-02-07,QLD,Weipa,diesel,174.2
2026-02-07,QLD,Weipa,ulp91,177.0
2026-02-07,SA,Adelaide,diesel,160.9
2026-02-07,SA,Adelaide,e10,150.8
2026-02-07,SA,Adelaide,p95,156.2
2026-02-07,SA,Adelaide,p98,171.2
2026-02-07,SA,Adelaide,ulp91,148.9
2026-02-07,SA,Port Lincoln,diesel,168.7
2026-02-07,SA,Port Lincoln,p98,181.0
2026-02-07,SA,Port Lincoln,ulp91,156.7
2026-02-07,TAS,Devonport,diesel,166.6
2026-02-07,TAS,Devonport,p95,163.9
2026-02-07,TAS,Devonport,ulp91,153.4
2026-02-07,TAS,Hobart,diesel,165.9
2026-02-07,TAS,Hobart,p95,163.9
2026-02-07,TAS,Hobart,p98,179.6
2026-02-07,TAS,Hobart,ulp91,153.5
2026-02-07,VIC,Geelong,diesel,159.6
2026-02-07,VIC,Geelong,p95,154.6
2026-02-07,VIC,Geelong,p98,168.9
2026-02-07,VIC,Geelong,ulp91,146.8
2026-02-07,VIC,Melbourne,diesel,159.6
2026-02-07,VIC,Melbourne,e10,148.1
2026-02-07,VIC,Melbourne,p95,154.6
2026-02-07,VIC,Melbourne,p98,168.9
2026-02-07,VIC,Melbourne,ulp91,146.8
2026-02-07,WA,Broome,diesel,190.7
2026-02-07,WA,Broome,p95,199.6
2026-02-07,WA,Broome,ulp91,190.8
2026-02-07,WA,Cocos Island,diesel,210.9
2026-02-07,WA,Cocos Island,p95,371.4
2026-02-07,WA,Dampier,diesel,181.3
2026-02-07,WA,Esperance,diesel,163.9
2026-02-07,WA,King Bay,diesel,181.3
2026-02-07,WA,Perth,diesel,160.0
2026-02-07,WA,Perth,p95,160.8
2026-02-07,WA,Perth,p98,174.9
2026-02-07,WA,Perth,ulp91,148.8
2026-02-07,WA,Port Hedland,diesel,188.1
2026-02-10,NSW,Newcastle,diesel,160.8
2026-02-10,NSW,Sydney,diesel,160.7
2026-02-10,NSW,Sydney,e10,149.8
2026-02-10,NSW,Sydney,p95,157.3
2026-02-10,NSW,Sydney,p98,171.1
2026-02-10,NSW,Sydney,ulp91,149.3
2026-02-10,NT,Darwin,diesel,166.6
2026-02-10,NT,Darwin,p95,163.8
2026-02-10,NT,Darwin,ulp91,153.6
2026-02-10,QLD,Brisbane,b5,168.0
2026-02-10,QLD,Brisbane,diesel,159.5
2026-02-10,QLD,Brisbane,e10,149.0
2026-02-10,QLD,Brisbane,p95,155.5
2026-02-10,QLD,Brisbane,p98,169.6
2026-02-10,QLD,Brisbane,ulp91,147.6
2026-02-10,QLD,Cairns,diesel,165.0
2026-02-10,QLD,Cairns,p95,166.6
2026-02-10,QLD,Cairns,ulp91,154.5
2026-02-10,QLD,Gladstone,diesel,163.4
2026-02-10,QLD,Gladstone,p95,160.5
2026-02-10,QLD,Gladstone,ulp91,154.2
2026-02-10,QLD,Mackay,diesel,163.3
2026-02-10,QLD,Mackay,ulp91,154.6
2026-02-10,QLD,Townsville,diesel,164.6
2026-02-10,QLD,Townsville,p95,162.2
2026-02-10,QLD,Townsville,p98,178.3
2026-02-10,QLD,Townsville,ulp91,154.2
2026-02-10,QLD,Weipa,diesel,174.4
2026-02-10,QLD,Weipa,ulp91,177.1
2026-02-10,SA,Adelaide,diesel,161.2
2026-02-10,SA,Adelaide,e10,150.9
2026-02-10,SA,Adelaide,p95,156.4
2026-02-10,SA,Adelaide,p98,171.3
2026-02-10,SA,Adelaide,ulp91,149.0
2026-02-10,SA,Port Lincoln,diesel,168.9
2026-02-10,SA,Port Lincoln,p98,181.2
2026-02-10,SA,Port Lincoln,ulp91,156.8
2026-02-10,TAS,Devonport,diesel,166.9
2026-02-10,TAS,Devonport,p95,164.0
2026-02-10,TAS,Devonport,ulp91,153.6
2026-02-10,TAS,Hobart,diesel,166.2
2026-02-10,TAS,Hobart,p95,164.1
2026-02-10,TAS,Hobart,p98,179.7
2026-02-10,TAS,Hobart,ulp91,153.6
2026-02-10,VIC,Geelong,diesel,159.8
2026-02-10,VIC,Geelong,p95,154.8
2026-02-10,VIC,Geelong,p98,169.1
2026-02-10,VIC,Geelong,ulp91,146.9
2026-02-10,VIC,Melbourne,diesel,159.8
2026-02-10,VIC,Melbourne,e10,148.2
2026-02-10,VIC,Melbourne,p95,154.8
2026-02-10,VIC,Melbourne,p98,169.1
2026-02-10,VIC,Melbourne,ulp91,146.9
2026-02-10,WA,Broome,diesel,190.9
2026-02-10,WA,Broome,p95,199.7
2026-02-10,WA,Broome,ulp91,190.8
2026-02-10,WA,Cocos Island,diesel,211.2
2026-02-10,WA,Cocos Island,p95,371.5
2026-02-10,WA,Dampier,diesel,181.6
2026-02-10,WA,Esperance,diesel,164.2
2026-02-10,WA,King Bay,diesel,181.6
2026-02-10,WA,Perth,diesel,160.2
2026-02-10,WA,Perth,p95,161.0
2026-02-10,WA,Perth,p98,175.1
2026-02-10,WA,Perth,ulp91,148.9
2026-02-10,WA,Port Hedland,diesel,188.4
2026-02-11,NSW,Newcastle,diesel,161.1
2026-02-11,NSW,Sydney,diesel,161.0
2026-02-11,NSW,Sydney,e10,149.9
2026-02-11,NSW,Sydney,p95,157.4
2026-02-11,NSW,Sydney,p98,171.2
2026-02-11,NSW,Sydney,ulp91,149.4
2026-02-11,NT,Darwin,diesel,166.8
2026-02-11,NT,Darwin,p95,163.9
2026-02-11,NT,Darwin,ulp91,153.7
2026-02-11,QLD,Brisbane,b5,168.2
2026-02-11,QLD,Brisbane,diesel,159.8
2026-02-11,QLD,Brisbane,e10,149.1
2026-02-11,QLD,Brisbane,p95,155.6
2026-02-11,QLD,Brisbane,p98,169.7
2026-02-11,QLD,Brisbane,ulp91,147.7
2026-02-11,QLD,Cairns,diesel,165.3
2026-02-11,QLD,Cairns,p95,166.7
2026-02-11,QLD,Cairns,ulp91,154.6
2026-02-11,QLD,Gladstone,diesel,163.7
2026-02-11,QLD,Gladstone,p95,160.6
2026-02-11,QLD,Gladstone,ulp91,154.2
2026-02-11,QLD,Mackay,diesel,163.6
2026-02-11,QLD,Mackay,ulp91,154.6
2026-02-11,QLD,Townsville,diesel,164.9
2026-02-11,QLD,Townsville,p95,162.2
2026-02-11,QLD,Townsville,p98,178.4
2026-02-11,QLD,Townsville,ulp91,154.3
2026-02-11,QLD,Weipa,diesel,174.7
2026-02-11,QLD,Weipa,ulp91,177.1
2026-02-11,SA,Adelaide,diesel,161.5
2026-02-11,SA,Adelaide,e10,151.0
2026-02-11,SA,Adelaide,p95,156.5
2026-02-11,SA,Adelaide,p98,171.4
2026-02-11,SA,Adelaide,ulp91,149.1
2026-02-11,SA,Port Lincoln,diesel,169.2
2026-02-11,SA,Port Lincoln,p98,181.3
2026-02-11,SA,Port Lincoln,ulp91,156.8
2026-02-11,TAS,Devonport,diesel,167.1
2026-02-11,TAS,Devonport,p95,164.1
2026-02-11,TAS,Devonport,ulp91,153.6
2026-02-11,TAS,Hobart,diesel,166.4
2026-02-11,TAS,Hobart,p95,164.2
2026-02-11,TAS,Hobart,p98,179.8
2026-02-11,TAS,Hobart,ulp91,153.7
2026-02-11,VIC,Geelong,diesel,160.1
2026-02-11,VIC,Geelong,p95,154.9
2026-02-11,VIC,Geelong,p98,169.2
2026-02-11,VIC,Geelong,ulp91,146.9
2026-02-11,VIC,Melbourne,diesel,160.1
2026-02-11,VIC,Melbourne,e10,148.3
2026-02-11,VIC,Melbourne,p95,154.9
2026-02-11,VIC,Melbourne,p98,169.2
2026-02-11,VIC,Melbourne,ulp91,146.9
2026-02-11,WA,Broome,diesel,191.2
2026-02-11,WA,Broome,p95,199.7
2026-02-11,WA,Broome,ulp91,190.7
2026-02-11,WA,Cocos Island,diesel,211.4
2026-02-11,WA,Cocos Island,p95,371.6
2026-02-11,WA,Dampier,diesel,181.9
2026-02-11,WA,Esperance,diesel,164.4
2026-02-11,WA,King Bay,diesel,181.9
2026-02-11,WA,Perth,diesel,160.5
2026-02-11,WA,Perth,p95,161.1
2026-02-11,WA,Perth,p98,175.2
2026-02-11,WA,Perth,ulp91,149.0
2026-02-11,WA,Port Hedland,diesel,188.6
2026-02-12,NSW,Newcastle,diesel,161.0
2026-02-12,NSW,Sydney,diesel,160.8
2026-02-12,NSW,Sydney,e10,150.4
2026-02-12,NSW,Sydney,p95,158.0
2026-02-12,NSW,Sydney,p98,171.8
2026-02-12,NSW,Sydney,ulp91,149.9
2026-02-12,NT,Darwin,diesel,166.7
2026-02-12,NT,Darwin,p95,164.5
2026-02-12,NT,Darwin,ulp91,154.2
2026-02-12,QLD,Brisbane,b5,168.1
2026-02-12,QLD,Brisbane,diesel,159.6
2026-02-12,QLD,Brisbane,e10,149.6
2026-02-12,QLD,Brisbane,p95,156.2
2026-02-12,QLD,Brisbane,p98,170.2
2026-02-12,QLD,Brisbane,ulp91,148.2
2026-02-12,QLD,Cairns,diesel,165.1
2026-02-12,QLD,Cairns,p95,167.3
2026-02-12,QLD,Cairns,ulp91,155.1
2026-02-12,QLD,Gladstone,diesel,163.6
2026-02-12,QLD,Gladstone,p95,161.2
2026-02-12,QLD,Gladstone,ulp91,154.8
2026-02-12,QLD,Mackay,diesel,163.5
2026-02-12,QLD,Mackay,ulp91,155.2
2026-02-12,QLD,Townsville,diesel,164.8
2026-02-12,QLD,Townsville,p95,162.8
2026-02-12,QLD,Townsville,p98,179.0
2026-02-12,QLD,Townsville,ulp91,154.8
2026-02-12,QLD,Weipa,diesel,174.5
2026-02-12,QLD,Weipa,ulp91,177.6
2026-02-12,SA,Adelaide,diesel,161.3
2026-02-12,SA,Adelaide,e10,151.5
2026-02-12,SA,Adelaide,p95,157.0
2026-02-12,SA,Adelaide,p98,172.0
2026-02-12,SA,Adelaide,ulp91,149.6
2026-02-12,SA,Port Lincoln,diesel,169.0
2026-02-12,SA,Port Lincoln,p98,181.8
2026-02-12,SA,Port Lincoln,ulp91,157.4
2026-02-12,TAS,Devonport,diesel,167.0
2026-02-12,TAS,Devonport,p95,164.7
2026-02-12,TAS,Devonport,ulp91,154.1
2026-02-12,TAS,Hobart,diesel,166.3
2026-02-12,TAS,Hobart,p95,164.7
2026-02-12,TAS,Hobart,p98,180.4
2026-02-12,TAS,Hobart,ulp91,154.2
2026-02-12,VIC,Geelong,diesel,160.0
2026-02-12,VIC,Geelong,p95,155.4
2026-02-12,VIC,Geelong,p98,169.8
2026-02-12,VIC,Geelong,ulp91,147.5
2026-02-12,VIC,Melbourne,diesel,160.0
2026-02-12,VIC,Melbourne,e10,148.8
2026-02-12,VIC,Melbourne,p95,155.4
2026-02-12,VIC,Melbourne,p98,169.8
2026-02-12,VIC,Melbourne,ulp91,147.5
2026-02-12,WA,Broome,diesel,191.0
2026-02-12,WA,Broome,p95,199.9
2026-02-12,WA,Broome,ulp91,190.9
2026-02-12,WA,Cocos Island,diesel,211.3
2026-02-12,WA,Cocos Island,p95,372.1
2026-02-12,WA,Dampier,diesel,181.8
2026-02-12,WA,Esperance,diesel,164.3
2026-02-12,WA,King Bay,diesel,181.8
2026-02-12,WA,Perth,diesel,160.4
2026-02-12,WA,Perth,p95,161.7
2026-02-12,WA,Perth,p98,175.8
2026-02-12,WA,Perth,ulp91,149.6
2026-02-12,WA,Port Hedland,diesel,188.5
2026-02-13,NSW,Newcastle,diesel,161.2
2026-02-13,NSW,Sydney,diesel,161.0
2026-02-13,NSW,Sydney,e10,151.3
2026-02-13,NSW,Sydney,p95,158.9
2026-02-13,NSW,Sydney,p98,172.7
2026-02-13,NSW,Sydney,ulp91,150.8
2026-02-13,NT,Darwin,diesel,167.0
2026-02-13,NT,Darwin,p95,165.4
2026-02-13,NT,Darwin,ulp91,155.2
2026-02-13,QLD,Brisbane,b5,168.3
2026-02-13,QLD,Brisbane,diesel,159.8
2026-02-13,QLD,Brisbane,e10,150.5
2026-02-13,QLD,Brisbane,p95,157.2
2026-02-13,QLD,Brisbane,p98,171.2
2026-02-13,QLD,Brisbane,ulp91,149.2
2026-02-13,QLD,Cairns,diesel,165.3
2026-02-13,QLD,Cairns,p95,168.2
2026-02-13,QLD,Cairns,ulp91,156.1
2026-02-13,QLD,Gladstone,diesel,163.8
2026-02-13,QLD,Gladstone,p95,162.1
2026-02-13,QLD,Gladstone,ulp91,155.7
2026-02-13,QLD,Mackay,diesel,163.7
2026-02-13,QLD,Mackay,ulp91,156.1
2026-02-13,QLD,Townsville,diesel,165.0
2026-02-13,QLD,Townsville,p95,163.7
2026-02-13,QLD,Townsville,p98,179.9
2026-02-13,QLD,Townsville,ulp91,155.7
2026-02-13,QLD,Weipa,diesel,174.7
2026-02-13,QLD,Weipa,ulp91,178.5
2026-02-13,SA,Adelaide,diesel,161.5
2026-02-13,SA,Adelaide,e10,152.4
2026-02-13,SA,Adelaide,p95,158.0
2026-02-13,SA,Adelaide,p98,172.9
2026-02-13,SA,Adelaide,ulp91,150.5
2026-02-13,SA,Port Lincoln,diesel,169.2
2026-02-13,SA,Port Lincoln,p98,182.8
2026-02-13,SA,Port Lincoln,ulp91,158.3
2026-02-13,TAS,Devonport,diesel,167.2
2026-02-13,TAS,Devonport,p95,165.6
2026-02-13,TAS,Devonport,ulp91,155.1
2026-02-13,TAS,Hobart,diesel,166.5
2026-02-13,TAS,Hobart,p95,165.7
2026-02-13,TAS,Hobart,p98,181.3
2026-02-13,TAS,Hobart,ulp91,155.1
2026-02-13,VIC,Geelong,diesel,160.2
2026-02-13,VIC,Geelong,p95,156.4
2026-02-13,VIC,Geelong,p98,170.7
2026-02-13,VIC,Geelong,ulp91,148.4
2026-02-13,VIC,Melbourne,diesel,160.2
2026-02-13,VIC,Melbourne,e10,149.8
2026-02-13,VIC,Melbourne,p95,156.4
2026-02-13,VIC,Melbourne,p98,170.7
2026-02-13,VIC,Melbourne,ulp91,148.4
2026-02-13,WA,Broome,diesel,191.2
2026-02-13,WA,Broome,p95,200.6
2026-02-13,WA,Broome,ulp91,191.6
2026-02-13,WA,Cocos Island,diesel,211.5
2026-02-13,WA,Cocos Island,p95,373.0
2026-02-13,WA,Dampier,diesel,182.0
2026-02-13,WA,Esperance,diesel,164.5
2026-02-13,WA,King Bay,diesel,182.0
2026-02-13,WA,Perth,diesel,160.6
2026-02-13,WA,Perth,p95,162.7
2026-02-13,WA,Perth,p98,176.8
2026-02-13,WA,Perth,ulp91,150.5
2026-02-13,WA,Port Hedland,diesel,188.8
2026-02-14,NSW,Newcastle,diesel,161.2
2026-02-14,NSW,Sydney,diesel,161.0
2026-02-14,NSW,Sydney,e10,151.7
2026-02-14,NSW,Sydney,p95,159.2
2026-02-14,NSW,Sydney,p98,173.0
2026-02-14,NSW,Sydney,ulp91,151.2
2026-02-14,NT,Darwin,diesel,167.0
2026-02-14,NT,Darwin,p95,165.8
2026-02-14,NT,Darwin,ulp91,155.5
2026-02-14,QLD,Brisbane,b5,168.3
2026-02-14,QLD,Brisbane,diesel,159.8
2026-02-14,QLD,Brisbane,e10,150.8
2026-02-14,QLD,Brisbane,p95,157.5
2026-02-14,QLD,Brisbane,p98,171.5
2026-02-14,QLD,Brisbane,ulp91,149.5
2026-02-14,QLD,Cairns,diesel,165.3
2026-02-14,QLD,Cairns,p95,168.5
2026-02-14,QLD,Cairns,ulp91,156.3
2026-02-14,QLD,Gladstone,diesel,163.8
2026-02-14,QLD,Gladstone,p95,162.4
2026-02-14,QLD,Gladstone,ulp91,156.0
2026-02-14,QLD,Mackay,diesel,163.7
2026-02-14,QLD,Mackay,ulp91,156.4
2026-02-14,QLD,Townsville,diesel,165.0
2026-02-14,QLD,Townsville,p95,164.0
2026-02-14,QLD,Townsville,p98,180.2
2026-02-14,QLD,Townsville,ulp91,156.0
2026-02-14,QLD,Weipa,diesel,174.6
2026-02-14,QLD,Weipa,ulp91,178.8
2026-02-14,SA,Adelaide,diesel,161.5
2026-02-14,SA,Adelaide,e10,152.8
2026-02-14,SA,Adelaide,p95,158.3
2026-02-14,SA,Adelaide,p98,173.2
2026-02-14,SA,Adelaide,ulp91,150.8
2026-02-14,SA,Port Lincoln,diesel,169.2
2026-02-14,SA,Port Lincoln,p98,183.1
2026-02-14,SA,Port Lincoln,ulp91,158.5
2026-02-14,TAS,Devonport,diesel,167.1
2026-02-14,TAS,Devonport,p95,165.9
2026-02-14,TAS,Devonport,ulp91,155.3
2026-02-14,TAS,Hobart,diesel,166.5
2026-02-14,TAS,Hobart,p95,166.0
2026-02-14,TAS,Hobart,p98,181.6
2026-02-14,TAS,Hobart,ulp91,155.4
2026-02-14,VIC,Geelong,diesel,160.2
2026-02-14,VIC,Geelong,p95,156.7
2026-02-14,VIC,Geelong,p98,171.0
2026-02-14,VIC,Geelong,ulp91,148.7
2026-02-14,VIC,Melbourne,diesel,160.2
2026-02-14,VIC,Melbourne,e10,150.1
2026-02-14,VIC,Melbourne,p95,156.7
2026-02-14,VIC,Melbourne,p98,171.0
2026-02-14,VIC,Melbourne,ulp91,148.7
2026-02-14,WA,Broome,diesel,191.1
2026-02-14,WA,Broome,p95,200.6
2026-02-14,WA,Broome,ulp91,191.6
2026-02-14,WA,Cocos Island,diesel,211.6
2026-02-14,WA,Cocos Island,p95,373.3
2026-02-14,WA,Dampier,diesel,182.0
2026-02-14,WA,Esperance,diesel,164.5
2026-02-14,WA,King Bay,diesel,182.0
2026-02-14,WA,Perth,diesel,160.7
2026-02-14,WA,Perth,p95,163.0
2026-02-14,WA,Perth,p98,177.1
2026-02-14,WA,Perth,ulp91,150.9
2026-02-14,WA,Port Hedland,diesel,188.8
2026-02-17,NSW,Newcastle,diesel,160.9
2026-02-17,NSW,Sydney,diesel,160.8
2026-02-17,NSW,Sydney,e10,151.7
2026-02-17,NSW,Sydney,p95,159.3
2026-02-17,NSW,Sydney,p98,173.0
2026-02-17,NSW,Sydney,ulp91,151.2
2026-02-17,NT,Darwin,diesel,166.8
2026-02-17,NT,Darwin,p95,165.8
2026-02-17,NT,Darwin,ulp91,155.6
2026-02-17,QLD,Brisbane,b5,168.1
2026-02-17,QLD,Brisbane,diesel,159.6
2026-02-17,QLD,Brisbane,e10,150.9
2026-02-17,QLD,Brisbane,p95,157.5
2026-02-17,QLD,Brisbane,p98,171.5
2026-02-17,QLD,Brisbane,ulp91,149.5
2026-02-17,QLD,Cairns,diesel,165.1
2026-02-17,QLD,Cairns,p95,168.6
2026-02-17,QLD,Cairns,ulp91,156.3
2026-02-17,QLD,Gladstone,diesel,163.5
2026-02-17,QLD,Gladstone,p95,162.4
2026-02-17,QLD,Gladstone,ulp91,156.0
2026-02-17,QLD,Mackay,diesel,163.4
2026-02-17,QLD,Mackay,ulp91,156.3
2026-02-17,QLD,Townsville,diesel,164.7
2026-02-17,QLD,Townsville,p95,164.0
2026-02-17,QLD,Townsville,p98,180.2
2026-02-17,QLD,Townsville,ulp91,156.1
2026-02-17,QLD,Weipa,diesel,174.3
2026-02-17,QLD,Weipa,ulp91,178.8
2026-02-17,SA,Adelaide,diesel,161.3
2026-02-17,SA,Adelaide,e10,152.8
2026-02-17,SA,Adelaide,p95,158.3
2026-02-17,SA,Adelaide,p98,173.2
2026-02-17,SA,Adelaide,ulp91,150.8
2026-02-17,SA,Port Lincoln,diesel,168.9
2026-02-17,SA,Port Lincoln,p98,183.1
2026-02-17,SA,Port Lincoln,ulp91,158.5
2026-02-17,TAS,Devonport,diesel,166.9
2026-02-17,TAS,Devonport,p95,165.9
2026-02-17,TAS,Devonport,ulp91,155.3
2026-02-17,TAS,Hobart,diesel,166.2
2026-02-17,TAS,Hobart,p95,166.0
2026-02-17,TAS,Hobart,p98,181.6
2026-02-17,TAS,Hobart,ulp91,155.4
2026-02-17,VIC,Geelong,diesel,160.0
2026-02-17,VIC,Geelong,p95,156.8
2026-02-17,VIC,Geelong,p98,171.0
2026-02-17,VIC,Geelong,ulp91,148.7
2026-02-17,VIC,Melbourne,diesel,160.0
2026-02-17,VIC,Melbourne,e10,150.1
2026-02-17,VIC,Melbourne,p95,156.8
2026-02-17,VIC,Melbourne,p98,171.0
